genes	Symbol	Entrezid	Genename	logFC	unshrunk.logFC	logCPM	PValue	FDR	FC
ENSMUSG00000020396	Nefh	380684	neurofilament, heavy polypeptide	-1.35710646800059	-1.35721779622149	6.17039877846345	8.36272946759757e-14	1.18633680227339e-09	-2.56170876465314
ENSMUSG00000046480	Scn4b	399548	sodium channel, type IV, beta	-2.67071829753265	-2.67409294767554	2.49607984691837	3.88739554735755e-13	2.75732966174071e-09	-6.36746135024006
ENSMUSG00000014846	Tppp3	67971	tubulin polymerization-promoting protein family member 3	-1.6183093028629	-1.61859302933923	5.2477461561654	8.2492612482952e-13	3.90080066894386e-09	-3.07015033837047
ENSMUSG00000050359	Sprr1a	20753	small proline-rich protein 1A	7.25053708915124	7.80054218466461	2.43541055523685	7.51648543115582e-10	2.66572155815941e-06	152.275189455792
ENSMUSG00000026247	Ecel1	13599	endothelin converting enzyme-like 1	3.45650605991033	3.46921523506138	3.95528212362007	4.14178881982132e-09	1.03933189458735e-05	10.9777163309101
ENSMUSG00000029304	Spp1	20750	secreted phosphoprotein 1	1.44062233847935	1.44091694294192	4.70847347458863	4.39587717998316e-09	1.03933189458735e-05	2.71437931005549
ENSMUSG00000036578	Fxyd7	57780	FXYD domain-containing ion transport regulator 7	-1.97014573215599	-1.97370817651802	2.13817771101372	5.13212991348481e-09	1.04006278503851e-05	-3.91807695032965
ENSMUSG00000053398	Phgdh	236539	3-phosphoglycerate dehydrogenase	2.30669495188857	2.30796568673852	3.61818811891617	6.84670458959909e-09	1.13809931493762e-05	4.94748369217056
ENSMUSG00000005716	Pvalb	19293	parvalbumin	-1.56276155715705	-1.56375323992203	3.10539858627754	7.2204242453395e-09	1.13809931493762e-05	-2.95418783051284
ENSMUSG00000046607	Hrk	12123	harakiri, BCL2 interacting protein (contains only BH3 domain)	2.19670518542757	2.20309857925349	2.47960654052226	8.58937927768969e-09	1.21848934433306e-05	4.58431184356971
ENSMUSG00000037428	Vgf	381677	VGF nerve growth factor inducible	1.26672886682767	1.26685318875244	5.86032549841425	1.14447249944601e-08	1.46982361559605e-05	2.40615380852141
ENSMUSG00000062380	Tubb3	22152	tubulin, beta 3 class III	-1.09302239766822	-1.09311556069119	6.13127311916119	1.24333028247234e-08	1.46982361559605e-05	-2.13320467915435
ENSMUSG00000023905	Tnfrsf12a	27279	tumor necrosis factor receptor superfamily, member 12a	1.65205764246408	1.65339414432519	3.37128347318976	2.47057859489375e-08	2.69597138055098e-05	3.14281563445364
ENSMUSG00000049511	Htr1b	15551	5-hydroxytryptamine (serotonin) receptor 1B	-1.33405936756985	-1.33475999118939	3.44041565855866	1.87004030995139e-07	0.000189488513121217	-2.52111052589849
ENSMUSG00000023064	Sncg	20618	synuclein, gamma	-1.33165807286285	-1.33182110668144	5.68270350929476	3.9279085896608e-07	0.000371475408352854	-2.5169177521307
ENSMUSG00000020635	Fkbp1b	14226	FK506 binding protein 1b	-1.59042764861763	-1.59392395962486	1.61018347391115	1.16107907577633e-06	0.00102944173556019	-3.01138600791501
