genes	Symbol	Entrezid	Genename	logFC	unshrunk.logFC	logCPM	PValue	FDR	FC
ENSMUSG00000020396	Nefh	380684	neurofilament, heavy polypeptide	-1.72765508274012	-1.7278101664394	6.17039877846345	7.64084295251855e-24	1.08392998124428e-19	-3.31189074905123
ENSMUSG00000046607	Hrk	12123	harakiri, BCL2 interacting protein (contains only BH3 domain)	3.53801479173207	3.54241702324156	2.47960654052226	5.61721536718397e-20	3.98429085994359e-16	11.6157853334949
ENSMUSG00000030337	Vamp1	22317	vesicle-associated membrane protein 1	-1.12433440134557	-1.1244284577876	6.11915766308522	2.23864178831664e-19	9.65648127977372e-16	-2.18000946884673
ENSMUSG00000026247	Ecel1	13599	endothelin converting enzyme-like 1	5.54469717211114	5.55348124734484	3.95528212362007	2.72282004223142e-19	9.65648127977372e-16	46.6788518956743
ENSMUSG00000050359	Sprr1a	20753	small proline-rich protein 1A	10.2268249750601	10.6910977818111	2.43541055523685	4.42316446594233e-19	1.25494022227716e-15	1198.34281944458
ENSMUSG00000063632	Sox11	20666	SRY (sex determining region Y)-box 11	3.30340323853039	3.31245670411886	1.53363957552201	8.09255310068892e-19	1.91334930477288e-15	9.8724163492922
ENSMUSG00000049511	Htr1b	15551	5-hydroxytryptamine (serotonin) receptor 1B	-2.20013074717885	-2.20161628306328	3.44041565855866	1.03039500883493e-18	2.08816908504747e-15	-4.59520985137749
ENSMUSG00000014846	Tppp3	67971	tubulin polymerization-promoting protein family member 3	-1.75184815162929	-1.75216965974154	5.2477461561654	1.20877975573744e-18	2.14346870186141e-15	-3.36789731357242
ENSMUSG00000023905	Tnfrsf12a	27279	tumor necrosis factor receptor superfamily, member 12a	2.6396650851805	2.64185641727722	3.37128347318976	1.74913371729389e-18	2.7570234348368e-15	6.23186977030289
ENSMUSG00000046480	Scn4b	399548	sodium channel, type IV, beta	-3.27899461202708	-3.2855385507288	2.49607984691837	5.613210426931e-18	7.96290031164431e-15	-9.70679223037026
ENSMUSG00000032802	Srxn1	76650	sulfiredoxin 1 homolog (S. cerevisiae)	1.05128586168444	1.05134387799702	6.58490207089338	8.69011097094678e-18	1.12070831121683e-14	2.07237611579106
ENSMUSG00000046275	Tusc5	237858	tumor suppressor candidate 5	-1.70968712127467	-1.7101372026113	4.69968378451933	3.84383076998349e-17	4.54404860858215e-14	-3.27089879419234
ENSMUSG00000031491	Chrna6	11440	cholinergic receptor, nicotinic, alpha polypeptide 6	-1.40828477103201	-1.40840151885685	6.25066827978203	9.0953686117723e-17	9.92514608666169e-14	-2.65421414014307
ENSMUSG00000049723	Mmp12	17381	matrix metallopeptidase 12	2.51058346236944	2.51149591367014	3.96413425424881	1.83948958745102e-16	1.86392852054144e-13	5.69850493597532
ENSMUSG00000037447	Arid5a	214855	AT rich interactive domain 5A (MRF1-like)	1.59648516215981	1.59726391381348	3.48336261619576	2.52862675295097e-16	2.39140660782416e-13	3.02405664198454
ENSMUSG00000024256	Adcyap1	11516	adenylate cyclase activating polypeptide 1	2.43807505686204	2.44030652658021	2.71835204890032	2.96526561476346e-16	2.62907862568965e-13	5.41918183799394
ENSMUSG00000005716	Pvalb	19293	parvalbumin	-2.05721521656472	-2.05911716062845	3.10539858627754	3.60045781734563e-16	3.00447615275677e-13	-4.16182186686346
ENSMUSG00000022044	Stmn4	56471	stathmin-like 4	1.52031588121462	1.52057929011933	4.93451292920974	4.8137735512276e-16	3.79378842209526e-13	2.86853850001652
ENSMUSG00000029552	Tes	21753	testis derived transcript	1.58829975403981	1.58928721427157	3.02859452887047	1.57388844995447e-15	1.17511481847653e-12	3.00694765577339
ENSMUSG00000026628	Atf3	11910	activating transcription factor 3	2.22681733861677	2.22772101992778	4.08502126807864	2.9697116907197e-15	2.10641650222748e-12	4.68100186100815
ENSMUSG00000037242	Clic4	29876	chloride intracellular channel 4 (mitochondrial)	1.02009367211857	1.02020940059986	5.50970185908517	3.26740916665181e-15	2.20721268752964e-12	2.02805063372247
ENSMUSG00000000555	Itga5	16402	integrin alpha 5 (fibronectin receptor alpha)	2.09751358015303	2.1009745563924	1.83429455484299	3.42300322330874e-15	2.20721471481171e-12	4.27971160052847
ENSMUSG00000038591	Colec10	239447	collectin sub-family member 10	6.09526359491307	6.55400886195678	-0.661290089548558	4.68346719792331e-15	2.88868111607566e-12	68.3686766197035
ENSMUSG00000037428	Vgf	381677	VGF nerve growth factor inducible	1.37598242244064	1.376122313562	5.86032549841425	5.86298571579587e-15	3.46551314017834e-12	2.59544591119915
ENSMUSG00000024749	Tmc1	13409	transmembrane channel-like gene family 1	4.19426263346759	4.24518030385085	-0.331191842282802	9.74402408171654e-15	5.52914902492923e-12	18.3062278004283
ENSMUSG00000021895	Arhgef3	71704	Rho guanine nucleotide exchange factor (GEF) 3	1.2568657991938	1.2574708497639	3.34299375958758	1.36634981336024e-14	7.45501478935707e-12	2.38976010171366
ENSMUSG00000053398	Phgdh	236539	3-phosphoglycerate dehydrogenase	3.1506991330243	3.15295475037859	3.61818811891617	1.64971509881937e-14	8.66772533031538e-12	8.88085841642636
ENSMUSG00000032387	Rbpms2	71973	RNA binding protein with multiple splicing 2	-1.55459398617281	-1.55515824437162	4.11158828376662	1.83745748692177e-14	9.3093471105258e-12	-2.9375104544661
ENSMUSG00000029304	Spp1	20750	secreted phosphoprotein 1	1.52889373101433	1.52922257220108	4.70847347458863	2.64070399048844e-14	1.29175954514031e-11	2.88564480916002
ENSMUSG00000074968	Ano3	228432	anoctamin 3	-1.43510424613617	-1.43575477946641	3.7705742764536	1.72566637987877e-13	8.16010108832008e-11	-2.70401704563215
ENSMUSG00000027313	Chac1	69065	ChaC, cation transport regulator 1	3.99377158474167	4.00062196789628	2.77581593237631	2.45665668341175e-13	1.09662444801359e-10	15.9310735563585
ENSMUSG00000036578	Fxyd7	57780	FXYD domain-containing ion transport regulator 7	-2.16188765440552	-2.1658322566772	2.13817771101372	2.47370522602812e-13	1.09662444801359e-10	-4.47499991323744
ENSMUSG00000028926	Cdk14	18647	cyclin-dependent kinase 14	-0.801579087843533	-0.801612879575536	7.04529260497072	3.86607185415110e-13	1.66194228251477e-10	-1.74300787523459
ENSMUSG00000021062	Rab15	104886	RAB15, member RAS oncogene family	0.968591771259043	0.968761308321787	4.94507498777708	1.15868899052209e-12	4.83445941751363e-10	1.95692948458735
ENSMUSG00000031492	Chrnb3	108043	cholinergic receptor, nicotinic, beta polypeptide 3	-1.01945381554788	-1.01953136016279	6.28038829303672	1.56908174265613e-12	6.35971245751998e-10	-2.02715136273074
ENSMUSG00000087006	Gm13889	620695	predicted gene 13889	1.17002100897268	1.17034401875836	4.69059464641438	1.77094064231916e-12	6.97848998664988e-10	2.25014973651744
