genes	Symbol	Entrezid	Genename	logFC	unshrunk.logFC	logCPM	PValue	FDR	FC
ENSMUSG00000052684	Jun	16476	jun proto-oncogene	-2.68076904510845	-2.68147359867814	4.85152559087311	1.1736180465697e-13	1.66489456086377e-09	-6.41197608714456
ENSMUSG00000050359	Sprr1a	20753	small proline-rich protein 1A	-3.27838699863967	-3.28289274453974	2.43541055523685	1.70593041544314e-11	1.21001644367382e-07	-9.70270492508195
ENSMUSG00000026247	Ecel1	13599	endothelin converting enzyme-like 1	-2.47286285854775	-2.47342380095675	3.95528212362007	3.36119896584365e-11	1.58939895098193e-07	-5.5514431351753
ENSMUSG00000096257	Ccer2	100504112	coiled-coil glutamate-rich protein 2	3.34423683592171	3.3953365058376	-0.825669131477116	5.7029922076545e-11	2.02256618644467e-07	10.1558341549041
ENSMUSG00000038591	Colec10	239447	collectin sub-family member 10	-2.81834551185325	-2.83849382832306	-0.661290089548558	3.08076869855377e-10	8.74075695153677e-07	-7.05353031496733
ENSMUSG00000004891	Nes	18008	nestin	-1.59927781377386	-1.60015757111039	2.92740959787741	3.01867724074247e-09	7.13715922286212e-06	-3.02991603388872
ENSMUSG00000046607	Hrk	12123	harakiri, BCL2 interacting protein (contains only BH3 domain)	-1.75167780091853	-1.75307525847498	2.47960654052226	5.73477558602741e-09	1.05046423070729e-05	-3.36749966208398
ENSMUSG00000026628	Atf3	11910	activating transcription factor 3	-1.58271538787911	-1.58306021812376	4.08502126807864	5.92394885496852e-09	1.05046423070729e-05	-2.99533089740162
ENSMUSG00000039116	Adgrg6	215798	adhesion G protein-coupled receptor G6	-2.24579188079463	-2.25201454697843	1.2128881785799	9.26018739029937e-08	0.000145961131465319	-4.74297373998728
ENSMUSG00000041959	S100a10	20194	S100 calcium binding protein A10 (calpactin)	-1.12515184098365	-1.12558927978759	3.61474733624498	1.23106826632784e-06	0.00161971434957755	-2.1812450252529
ENSMUSG00000051648	Kctd19	279499	potassium channel tetramerisation domain containing 19	1.98197316595743	1.99638080113108	0.163146694376384	1.25594655613655e-06	0.00161971434957755	3.95032996919401
ENSMUSG00000037447	Arid5a	214855	AT rich interactive domain 5A (MRF1-like)	-1.07477821129852	-1.07517868924543	3.48336261619576	1.72154257797719e-06	0.00203515025093203	-2.10639822575658
ENSMUSG00000020875	Hoxb9	15417	homeobox B9	-3.05613223998687	-3.09831247993361	-0.800308979371932	4.39949328306451e-06	0.00480086243950409	-8.31739783390338
ENSMUSG00000047963	Stbd1	52331	starch binding domain 1	-1.23028629590243	-1.23142654334957	2.05322745541363	8.87042673893834e-06	0.00896745534647675	-2.34613543158008
ENSMUSG00000026728	Vim	22352	vimentin	-1.04842720169843	-1.04847334159231	6.69228150191871	9.48201256147971e-06	0.00896745534647675	-2.06827382594593
