genes	Symbol	Entrezid	Genename	logFC	unshrunk.logFC	logCPM	PValue	FDR	FC
ENSMUSG00000020396	Nefh	380684	neurofilament, heavy polypeptide	-1.5222435878223	-1.52237630801062	6.17039877846345	1.139363220157e-21	1.61630066411471e-17	-2.87237395828031
ENSMUSG00000014846	Tppp3	67971	tubulin polymerization-promoting protein family member 3	-1.71660752467996	-1.71689872275426	5.2477461561654	2.33895350036766e-18	1.65901971781078e-14	-3.28662652328075
ENSMUSG00000062380	Tubb3	22152	tubulin, beta 3 class III	-1.16157661318247	-1.16167965847767	6.13127311916119	2.54126478886024e-16	1.20167940982571e-12	-2.23701760956287
ENSMUSG00000046480	Scn4b	399548	sodium channel, type IV, beta	-2.71389483959739	-2.71862886444829	2.49607984691837	1.30541814953994e-15	4.62966546734338e-12	-6.56090503703814
ENSMUSG00000087006	Gm13889	620695	predicted gene 13889	1.31937243735729	1.31969478394073	4.69059464641438	3.69016902742689e-14	1.04697475646156e-10	2.49557530318598
ENSMUSG00000039114	Nrn1	68404	neuritin 1	-1.11065184593763	-1.11082378519137	5.3419389618188	2.85890281229091e-13	6.64257807802881e-10	-2.15943193833327
ENSMUSG00000026247	Ecel1	13599	endothelin converting enzyme-like 1	3.62192816157323	3.6297880410882	3.95528212362007	3.2777418966729e-13	6.64257807802881e-10	12.3114447025226
ENSMUSG00000037428	Vgf	381677	VGF nerve growth factor inducible	1.19584328600367	1.19596178195236	5.86032549841425	5.56715514249525e-13	9.87195785642971e-10	2.29078694373124
ENSMUSG00000030337	Vamp1	22317	vesicle-associated membrane protein 1	-0.786091289480334	-0.786152615133126	6.11915766308522	7.23843032205652e-13	1.14093747276326e-09	-1.72439620128063
ENSMUSG00000036578	Fxyd7	57780	FXYD domain-containing ion transport regulator 7	-1.94822356526406	-1.95122729666652	2.13817771101372	3.22793656687512e-12	4.57915081376904e-09	-3.85899069522032
ENSMUSG00000005716	Pvalb	19293	parvalbumin	-1.49265196216411	-1.49369611027466	3.10539858627754	4.58584238744009e-12	5.91406910074774e-09	-2.81405780138932
ENSMUSG00000028926	Cdk14	18647	cyclin-dependent kinase 14	-0.747941087049435	-0.74797087526374	7.04529260497072	6.51844879055361e-12	7.70589287856613e-09	-1.67939440583711
ENSMUSG00000063632	Sox11	20666	SRY (sex determining region Y)-box 11	2.11587052501003	2.1247908959186	1.53363957552201	1.45086105780428e-11	1.58322422815473e-08	4.33451484791601
ENSMUSG00000046275	Tusc5	237858	tumor suppressor candidate 5	-1.13269001158183	-1.13293399841855	4.69968378451933	2.10789611270676e-11	2.13590101820415e-08	-2.19267199239209
ENSMUSG00000054459	Vsnl1	26950	visinin-like 1	-0.86311897354575	-0.863171595723117	6.47298649172871	2.89397026195915e-11	2.73692414241017e-08	-1.81896650063139
ENSMUSG00000023064	Sncg	20618	synuclein, gamma	-1.33874058396913	-1.33888843599209	5.68270350929476	3.52063335065503e-11	3.12148154452452e-08	-2.52930424079176
ENSMUSG00000029304	Spp1	20750	secreted phosphoprotein 1	1.21363559700462	1.21392586705185	4.70847347458863	4.50586139228196e-11	3.76000880652423e-08	2.31921343670824
ENSMUSG00000025432	Avil	11567	advillin	1.96974103797732	1.97620357923054	0.976979381654132	6.5514426994587e-11	5.16326478525117e-08	3.91697803440105
ENSMUSG00000053398	Phgdh	236539	3-phosphoglycerate dehydrogenase	2.3027060276894	2.30436969007747	3.61818811891617	8.53591719873924e-11	6.37318533585868e-08	4.93382323099276
ENSMUSG00000046607	Hrk	12123	harakiri, BCL2 interacting protein (contains only BH3 domain)	2.08109785213895	2.0875764843529	2.47960654052226	1.10264495112535e-10	7.82106063833213e-08	4.23129083599513
ENSMUSG00000023905	Tnfrsf12a	27279	tumor necrosis factor receptor superfamily, member 12a	1.48444673086115	1.48552680299991	3.37128347318976	1.25215726240989e-10	8.45862044026031e-08	2.79809846319728
ENSMUSG00000033595	Lgi3	213469	leucine-rich repeat LGI family, member 3	-1.04694587538583	-1.04734719566979	3.84456696338985	1.87364760959253e-10	1.10669072161479e-07	-2.06615125951473
ENSMUSG00000031026	Trim66	330627	tripartite motif-containing 66	1.03250861583589	1.03272720551984	4.63289772882933	1.94460200517874e-10	1.10669072161479e-07	2.0455780937371
ENSMUSG00000020635	Fkbp1b	14226	FK506 binding protein 1b	-1.67339305954087	-1.67681874917348	1.61018347391115	1.94918352079489e-10	1.10669072161479e-07	-3.18963879886313
ENSMUSG00000049511	Htr1b	15551	5-hydroxytryptamine (serotonin) receptor 1B	-1.19321234310534	-1.19384776274435	3.44041565855866	1.95032201045889e-10	1.10669072161479e-07	-2.28661320128204
ENSMUSG00000022594	Lynx1	23936	Ly6/neurotoxin 1	-0.673713215947535	-0.673731017039789	7.57933467527661	3.73910331085979e-10	2.04011229107142e-07	-1.59517335386547
ENSMUSG00000035547	Capn5	12337	calpain 5	-0.857981152203668	-0.858234093244291	4.19165304090945	3.9918733505857e-10	2.09735982782995e-07	-1.81250019733931
ENSMUSG00000032387	Rbpms2	71973	RNA binding protein with multiple splicing 2	-1.10203004661073	-1.10238970686855	4.11158828376662	5.91864379933268e-10	2.99863860490476e-07	-2.14656527824293
ENSMUSG00000027313	Chac1	69065	ChaC, cation transport regulator 1	3.00512526466355	3.01098769912245	2.77581593237631	6.5901133639353e-10	3.22370166140642e-07	8.02847104465195
ENSMUSG00000029674	Limk1	16885	LIM-domain containing, protein kinase	-0.718633162353838	-0.718760519370101	4.87694950726609	7.13997965493326e-10	3.37625837949611e-07	-1.64562220091604
ENSMUSG00000033615	Cplx1	12889	complexin 1	-0.80366839266983	-0.803708174388839	6.75908398439262	1.7916607201532e-09	8.19887063744943e-07	-1.74553392049368
ENSMUSG00000021604	Irx4	50916	Iroquois homeobox 4	-1.62180629155257	-1.62464269891941	1.85680750354243	2.34989947863406e-09	1.04173981262196e-06	-3.07760118779409
ENSMUSG00000050359	Sprr1a	20753	small proline-rich protein 1A	5.60108075190375	5.86429030005119	2.43541055523685	3.26319757254932e-09	1.4027794170965e-06	48.5392782627569
